level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Section,9.45.340,9.45.340,Purpose.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.340
Section,9.45.350,9.45.350,Definitions.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.350
Section,9.45.360,9.45.360,Unlawful camping.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.360
Section,9.45.370,9.45.370,Storage of personal property.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.370
Section,9.45.380,9.45.380,Notice.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.380
Section,9.45.390,9.45.390,Storage and disposal.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.390
Section,9.45.400,9.45.400,Penalty.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.400
Section,9.45.410,9.45.410,Violation of State or local law.,9,"Title 9 Public Peace, Morals and Welfare",9.45,https://topeka.municipal.codes/TMC/9.45.410
Chapter,9.50,9.50,Possession of Controlled Substances,9,"Title 9 Public Peace, Morals and Welfare",,https://topeka.municipal.codes/TMC/9.50
Section,9.50.010,9.50.010,Definitions.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.010
Section,9.50.020,9.50.020,Controlled substances prohibited.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.020
Section,9.50.030,9.50.030,Controlled substances analogs prohibited.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.030
Section,9.50.040,9.50.040,Simulated controlled substances and drug paraphernalia – Use or possession prohibited.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.040
Section,9.50.050,9.50.050,Simulated controlled substances and drug paraphernalia – Prohibited acts.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.050
Section,9.50.060,9.50.060,Factors for determining what constitutes drug paraphernalia.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.060
Section,9.50.070,9.50.070,Representation that noncontrolled substance is a controlled substance.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.070
Section,9.50.080,9.50.080,Penalties.,9,"Title 9 Public Peace, Morals and Welfare",9.50,https://topeka.municipal.codes/TMC/9.50.080
Title,10,10,Title 10 Vehicles and Traffic,10,Title 10 Vehicles and Traffic,,https://topeka.municipal.codes/TMC/10
Chapter,10.05,10.05,General Provisions,10,Title 10 Vehicles and Traffic,,https://topeka.municipal.codes/TMC/10.05
Section,10.05.010,10.05.010,Definitions.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.010
Section,10.05.020,10.05.020,Entrances to private property posted.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.020
Section,10.05.030,10.05.030,Required obedience to traffic regulations.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.030
Section,10.05.040,10.05.040,Inspection and tests of vehicles – Authority of law enforcement officers.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.040
Section,10.05.050,10.05.050,Removal of vehicles for street and utility work.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.050
Section,10.05.060,10.05.060,Display of license plates.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.060
Section,10.05.070,10.05.070,Ambulance operators to notify Police Department of emergency calls.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.070
Section,10.05.080,10.05.080,Operation of all-terrain vehicle by law enforcement.,10,Title 10 Vehicles and Traffic,10.05,https://topeka.municipal.codes/TMC/10.05.080
Chapter,10.10,10.10,Administration and Enforcement,10,Title 10 Vehicles and Traffic,,https://topeka.municipal.codes/TMC/10.10
Article,10.10_ArtI,10.10 Art. I,Article I. Generally,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10_ArtI
Section,10.10.010,10.10.010,Section of Traffic Engineering.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.010
Section,10.10.020,10.10.020,Duties of Traffic Engineer.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.020
Section,10.10.030,10.10.030,Traffic authority of police officers.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.030
Section,10.10.040,10.10.040,Driver’s files to be maintained.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.040
Section,10.10.050,10.10.050,Repealed.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.050
Section,10.10.060,10.10.060,Division of Transportation Operations.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.060
Article,10.10_ArtII,10.10 Art. II,Article II. Enforcement Procedures and Penalties,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10_ArtII
Section,10.10.070,10.10.070,Evidence constituting a prima facie case.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.070
Section,10.10.080,10.10.080,Effect of sworn complaint.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.080
Section,10.10.090,10.10.090,Disposition of fines and forfeitures.,10,Title 10 Vehicles and Traffic,10.10,https://topeka.municipal.codes/TMC/10.10.090
